Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
1	1	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/c00deac0-dbf3-4f0b-9ee6-4eff411e2ef5/121-1315-147-1114-1414-121-414-118.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:10:50.950+01:00	
1	1	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/c00deac0-dbf3-4f0b-9ee6-4eff411e2ef5/121-1315-147-1114-1414-121-413-118.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:10:51.340+01:00	
1	2	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/c00deac0-dbf3-4f0b-9ee6-4eff411e2ef5/121-1312-147-1114-1414-121-414-118.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:10:52.637+01:00	
1	2	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/c00deac0-dbf3-4f0b-9ee6-4eff411e2ef5/121-1312-147-1114-1414-121-413-118.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:10:53.027+01:00	
1	3	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/c00deac0-dbf3-4f0b-9ee6-4eff411e2ef5/121-1313-147-1114-1414-121-414-118.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:11:48.407+01:00	
1	3	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/c00deac0-dbf3-4f0b-9ee6-4eff411e2ef5/121-1313-147-1114-1414-121-413-118.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:11:48.797+01:00	
1	4	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/c00deac0-dbf3-4f0b-9ee6-4eff411e2ef5/121-1318-147-1114-1414-121-414-118.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:11:50.510+01:00	
1	4	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/c00deac0-dbf3-4f0b-9ee6-4eff411e2ef5/121-1318-147-1114-1414-121-413-118.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:11:50.900+01:00	
1	5	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/c00deac0-dbf3-4f0b-9ee6-4eff411e2ef5/121-1319-147-1114-1414-121-414-118.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:12:46.220+01:00	
1	5	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/c00deac0-dbf3-4f0b-9ee6-4eff411e2ef5/121-1319-147-1114-1414-121-413-118.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:12:46.610+01:00	
