Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
1	1	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-113-115-1010-145-215-412-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:51:18.207+01:00	
1	1	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-113-115-1010-145-215-415-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:51:18.597+01:00	
1	2	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-114-115-1010-145-215-412-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:51:19.923+01:00	
1	2	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-114-115-1010-145-215-415-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:51:20.313+01:00	
1	3	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-115-115-1010-145-215-412-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:52:15.147+01:00	
1	3	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-115-115-1010-145-215-415-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:52:15.537+01:00	
1	4	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-116-115-1010-145-215-412-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:52:17.300+01:00	
1	4	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-116-115-1010-145-215-415-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:52:17.690+01:00	
1	5	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-117-115-1010-145-215-412-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:53:12.210+01:00	
1	5	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-117-115-1010-145-215-415-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:53:12.600+01:00	
1	6	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-118-115-1010-145-215-412-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:53:13.897+01:00	
1	6	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-118-115-1010-145-215-415-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:53:14.287+01:00	
1	7	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-119-115-1010-145-215-412-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:54:09.510+01:00	
1	7	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-119-115-1010-145-215-415-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:54:09.900+01:00	
1	8	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-120-115-1010-145-215-412-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:54:11.193+01:00	
1	8	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-120-115-1010-145-215-415-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:54:11.583+01:00	
1	9	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-121-115-1010-145-215-412-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:55:07.713+01:00	
1	9	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-121-115-1010-145-215-415-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:55:08.087+01:00	
1	10	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-122-115-1010-145-215-412-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:55:09.397+01:00	
1	10	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/2e91c17c-babd-4d8e-a8b4-9e4ba6e82a24/713-122-115-1010-145-215-415-1411.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T16:55:09.787+01:00	
