Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
1	1	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/60434928-d129-49ab-a198-49f51ae58748/29-35-99-13-914-61-48-1111.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T13:15:09.017+01:00	
1	1	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/60434928-d129-49ab-a198-49f51ae58748/29-35-99-13-914-61-51-1111.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T13:15:09.407+01:00	
1	2	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/60434928-d129-49ab-a198-49f51ae58748/29-32-99-13-914-61-48-1111.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T13:15:11.277+01:00	
1	2	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/60434928-d129-49ab-a198-49f51ae58748/29-32-99-13-914-61-51-1111.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T13:15:11.667+01:00	
1	3	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/60434928-d129-49ab-a198-49f51ae58748/29-33-99-13-914-61-48-1111.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T13:16:07.827+01:00	
1	3	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/60434928-d129-49ab-a198-49f51ae58748/29-33-99-13-914-61-51-1111.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T13:16:08.203+01:00	
1	4	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/60434928-d129-49ab-a198-49f51ae58748/29-38-99-13-914-61-48-1111.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T13:16:09.480+01:00	
1	4	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/60434928-d129-49ab-a198-49f51ae58748/29-38-99-13-914-61-51-1111.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T13:16:09.870+01:00	
1	5	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/60434928-d129-49ab-a198-49f51ae58748/29-39-99-13-914-61-48-1111.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T13:17:05.610+01:00	
1	5	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/60434928-d129-49ab-a198-49f51ae58748/29-39-99-13-914-61-51-1111.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T13:17:05.983+01:00	
