Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
1	1	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/67d7a196-cfcc-4a03-9e38-82a69699992e/97-711-39-1513-211-66-411-38.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2024-02-12T12:02:30.280+01:00	
1	1	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/67d7a196-cfcc-4a03-9e38-82a69699992e/97-711-39-1513-211-66-408-38.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2024-02-12T12:02:30.653+01:00	
1	2	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/67d7a196-cfcc-4a03-9e38-82a69699992e/97-708-39-1513-211-66-411-38.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2024-02-12T12:02:31.997+01:00	
1	2	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/67d7a196-cfcc-4a03-9e38-82a69699992e/97-708-39-1513-211-66-408-38.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2024-02-12T12:02:32.370+01:00	
1	3	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/67d7a196-cfcc-4a03-9e38-82a69699992e/97-709-39-1513-211-66-411-38.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2024-02-12T12:03:26.953+01:00	
1	3	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/67d7a196-cfcc-4a03-9e38-82a69699992e/97-709-39-1513-211-66-408-38.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2024-02-12T12:03:27.343+01:00	
1	4	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/67d7a196-cfcc-4a03-9e38-82a69699992e/97-706-39-1513-211-66-411-38.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2024-02-12T12:03:28.657+01:00	
1	4	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/67d7a196-cfcc-4a03-9e38-82a69699992e/97-706-39-1513-211-66-408-38.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2024-02-12T12:03:29.047+01:00	
1	5	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/67d7a196-cfcc-4a03-9e38-82a69699992e/97-707-39-1513-211-66-411-38.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2024-02-12T12:04:24.393+01:00	
1	5	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/67d7a196-cfcc-4a03-9e38-82a69699992e/97-707-39-1513-211-66-408-38.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2024-02-12T12:04:24.767+01:00	
